Job Title,Company,Location,Link
"Integrated Program Planner, Sr (FULL TIME REMOTE)",Lockheed Martin,Anywhere,https://www.google.com/search?fc=EswECowEQUEtS1RoZXFaTzVQSHhlOGtIMktEdEFRZ3dpeG8wN08yUWh5cWRvMVF3MnkxTm5lOGFHX3l6dTVmTmVkaGxSbHB2d0g3Q3hLdGQyeVhLZW5GLWdjR3JZRW5QRXBVb0lnUllVaXk3d0RmLV9FMDRzN1VPSE03WnZIQVZaeGxRMHF1QWV2aVB5QVp2LWRBMzdFWGdRQ0o5aF81aVBDSXJZN2FUWlJ4N0xsZWZsQkxraFlpRy1wM0xzZUI3MFJxREJrSE5GNk1NcUs5ZHB4NW5iVFZobjNwYVE0VXp3Vk90eXdwZzIwYjFTaldQN2dmVFU2TUdpeWFKZU5heWZsY1pzNnl0X2N0WUVqN1ctWWg0UmpaT08xQ1ViYUJhZXZTTy1lTGJzdE1UN2QxWGlIQkFWck9yakc1MEJ1ZVVFUGxlRTQ2a3VTTnZXZ0VlLVozZW9TZ3hWWERFUlhoUTFwSGFNcm5HclhFLXZObjF2QnlsVUN5NVIwN3RWZzJmZHp0X0JpQmprekktS2FXTWhJU2Nla2dwYWR1SmUxa1ZjSHZrWVZEcDQtVTJSbXhhbU90SXRpUVk2cFhDYnFLMnU5UkZJa3VWczktaUFMaGRUWkdtVUFWSFl3LTdYZEpuQ0plbFlkczZIYUFEZVJWMy1oTXp0bFJkejdrVG1HQzhXNmQ4VWJEWkp2aS1wX3hzSlISFzZsR1paLWlZRTdPMHB0UVAxZWVQa1EwGiJBQ0RYTDRrY0ppNWxTVkFETVVBLUJ3NE1DODBLRTI2NFNB&fcv=3&vet=12ahUKEwjotbbRs5mLAxUzmokEHdXzI9IQw40IegQIChAB..i&ei=6lGZZ-iYE7O0ptQP1eePkQ0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DyNqPhYR2f-RRj1NyAAAAAA%3D%3D&vssid=jobs-detail-viewer
Data Science Engineer (AI/ML Business Analytics) - Intern,Lockheed Martin,"Trumbull, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZXFaTzVQSHhlOGtIMktEdEFRZ3dpeG8wN08yUWh5cWRvMVF3MnkxTm5lOGFHX3l6dTVmTmVkaGxSbHB2d0g3Q3hLdGQyeVhLZW5GLWdjR3JZRW5QRXBVb0lnUllVaXk3d0RmLV9FMDRzN1VPSE03WnZIQVZaeGxRMHF1QWV2aVB5QVp2LWRBMzdFWGdRQ0o5aF81aVBDSXJZN2FUWlJ4N0xsZWZsQkxraFlpRy1wM0xzZUI3MFJxREJrSE5GNk1NcUs5ZHB4NW5iVFZobjNwYVE0VXp3Vk90eXdwZzIwYjFTaldQN2dmVFU2TUdpeWFKZU5heWZsY1pzNnl0X2N0WUVqN1ctWWg0UmpaT08xQ1ViYUJhZXZTTy1lTGJzdE1UN2QxWGlIQkFWck9yakc1MEJ1ZVVFUGxlRTQ2a3VTTnZXZ0VlLVozZW9TZ3hWWERFUlhoUTFwSGFNcm5HclhFLXZObjF2QnlsVUN5NVIwN3RWZzJmZHp0X0JpQmprekktS2FXTWhJU2Nla2dwYWR1SmUxa1ZjSHZrWVZEcDQtVTJSbXhhbU90SXRpUVk2cFhDYnFLMnU5UkZJa3VWczktaUFMaGRUWkdtVUFWSFl3LTdYZEpuQ0plbFlkczZIYUFEZVJWMy1oTXp0bFJkejdrVG1HQzhXNmQ4VWJEWkp2aS1wX3hzSlISFzZsR1paLWlZRTdPMHB0UVAxZWVQa1EwGiJBQ0RYTDRrY0ppNWxTVkFETVVBLUJ3NE1DODBLRTI2NFNB&fcv=3&vet=12ahUKEwjotbbRs5mLAxUzmokEHdXzI9IQw40IegQIChAB..i&ei=6lGZZ-iYE7O0ptQP1eePkQ0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DpuLGJUdkXWuhIGlLAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior Field Engineer,Lockheed Martin,"Uniondale, NY",https://www.google.com/search?fc=EswECowEQUEtS1RoZXFaTzVQSHhlOGtIMktEdEFRZ3dpeG8wN08yUWh5cWRvMVF3MnkxTm5lOGFHX3l6dTVmTmVkaGxSbHB2d0g3Q3hLdGQyeVhLZW5GLWdjR3JZRW5QRXBVb0lnUllVaXk3d0RmLV9FMDRzN1VPSE03WnZIQVZaeGxRMHF1QWV2aVB5QVp2LWRBMzdFWGdRQ0o5aF81aVBDSXJZN2FUWlJ4N0xsZWZsQkxraFlpRy1wM0xzZUI3MFJxREJrSE5GNk1NcUs5ZHB4NW5iVFZobjNwYVE0VXp3Vk90eXdwZzIwYjFTaldQN2dmVFU2TUdpeWFKZU5heWZsY1pzNnl0X2N0WUVqN1ctWWg0UmpaT08xQ1ViYUJhZXZTTy1lTGJzdE1UN2QxWGlIQkFWck9yakc1MEJ1ZVVFUGxlRTQ2a3VTTnZXZ0VlLVozZW9TZ3hWWERFUlhoUTFwSGFNcm5HclhFLXZObjF2QnlsVUN5NVIwN3RWZzJmZHp0X0JpQmprekktS2FXTWhJU2Nla2dwYWR1SmUxa1ZjSHZrWVZEcDQtVTJSbXhhbU90SXRpUVk2cFhDYnFLMnU5UkZJa3VWczktaUFMaGRUWkdtVUFWSFl3LTdYZEpuQ0plbFlkczZIYUFEZVJWMy1oTXp0bFJkejdrVG1HQzhXNmQ4VWJEWkp2aS1wX3hzSlISFzZsR1paLWlZRTdPMHB0UVAxZWVQa1EwGiJBQ0RYTDRrY0ppNWxTVkFETVVBLUJ3NE1DODBLRTI2NFNB&fcv=3&vet=12ahUKEwjotbbRs5mLAxUzmokEHdXzI9IQw40IegQIChAB..i&ei=6lGZZ-iYE7O0ptQP1eePkQ0&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DErLYE5H19-b1uu3eAAAAAA%3D%3D&vssid=jobs-detail-viewer
Manufacturing Supervisor 3rd Shift,Lockheed Martin,"Stratford, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZmx2ZVlveFdpT2lVWDlUNG1EcW4tR1A0X1RrLVZrbFA3NnhlZXgyZHhqRFR0NGh3S1djTG5nLUNJNWU5bWt5ZkFOUExoNGY1Vk9RZ1locGtCZUs1a2RXOHVPVHlVUkpXb0FzSGprVVlET0loQ2hOcjdtNVdjbnZyOXB2cThIM3J2SVRBcDBiV01zc0xXSWNvSnZJdmgxMjRqNlRzMnJzMGNtdV9FNU0welRtZGt4RW9IcFpnYmpvYm51OGtiLWdZc1F5cFZwWXEwNXVoVzIzaEc2eDFxYkJmbkFfanNGNTkyUnE2aTlpMHYtVjB2U1cwWThZMXNfYnRnZzFkVGNKTHpPekp2M2NZdnpYRkRRdjhVM3NmWFZkNF8xYnJITEU2cExxTG9QS1puLTUwVDJaY2xTc24tRHcwekp2ZEUzMWNFa1FYX0Z5U1QtN3VsVUh5V0RLYjVWQW1jaHRjTWZMRFdpWm9NMzJORnBRQUFjSlBUeGlmdUdqV2huVkJOaTZoRXVfNnZKTEY0MkRELU94S1Z1TXItcVJ2dVZIUlBjcm9Kazg0Mkt2MV84eHIyQ3FINUlXV3lGdjM3bk5qV0kwdXNnS3RqelVYTEVCOHg2WndKLWpYdFEwTzA5S2tWMlNVcmhfRkNCams4aW90bUQ5ZGc0T2pHVWQ3b3ZzeExoeFR2XzZEZ3ISFzcxR1paNWZGTzZ1OXB0UVA4c3lqb0E4GiJBQ0RYTDRuNnJGdzM3aEVuX0NRODR3QjRrdnlBbXdFeXFB&fcv=3&vet=12ahUKEwjX-I_Us5mLAxWrnokEHXLmCPQQw40IegQIChAB..i&ei=71GZZ5fFO6u9ptQP8syjoA8&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DokEFsk5DlTc_iFNaAAAAAA%3D%3D&vssid=jobs-detail-viewer
"AI / Machine Learning Engineer (early career, hybrid)",Lockheed Martin,"Shelton, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZmx2ZVlveFdpT2lVWDlUNG1EcW4tR1A0X1RrLVZrbFA3NnhlZXgyZHhqRFR0NGh3S1djTG5nLUNJNWU5bWt5ZkFOUExoNGY1Vk9RZ1locGtCZUs1a2RXOHVPVHlVUkpXb0FzSGprVVlET0loQ2hOcjdtNVdjbnZyOXB2cThIM3J2SVRBcDBiV01zc0xXSWNvSnZJdmgxMjRqNlRzMnJzMGNtdV9FNU0welRtZGt4RW9IcFpnYmpvYm51OGtiLWdZc1F5cFZwWXEwNXVoVzIzaEc2eDFxYkJmbkFfanNGNTkyUnE2aTlpMHYtVjB2U1cwWThZMXNfYnRnZzFkVGNKTHpPekp2M2NZdnpYRkRRdjhVM3NmWFZkNF8xYnJITEU2cExxTG9QS1puLTUwVDJaY2xTc24tRHcwekp2ZEUzMWNFa1FYX0Z5U1QtN3VsVUh5V0RLYjVWQW1jaHRjTWZMRFdpWm9NMzJORnBRQUFjSlBUeGlmdUdqV2huVkJOaTZoRXVfNnZKTEY0MkRELU94S1Z1TXItcVJ2dVZIUlBjcm9Kazg0Mkt2MV84eHIyQ3FINUlXV3lGdjM3bk5qV0kwdXNnS3RqelVYTEVCOHg2WndKLWpYdFEwTzA5S2tWMlNVcmhfRkNCams4aW90bUQ5ZGc0T2pHVWQ3b3ZzeExoeFR2XzZEZ3ISFzcxR1paNWZGTzZ1OXB0UVA4c3lqb0E4GiJBQ0RYTDRuNnJGdzM3aEVuX0NRODR3QjRrdnlBbXdFeXFB&fcv=3&vet=12ahUKEwjX-I_Us5mLAxWrnokEHXLmCPQQw40IegQIChAB..i&ei=71GZZ5fFO6u9ptQP8syjoA8&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DiA-00GghD4LN7O4ZAAAAAA%3D%3D&vssid=jobs-detail-viewer
AI / Machine Learning Research Engineer,Lockheed Martin,"Shelton, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZmx2ZVlveFdpT2lVWDlUNG1EcW4tR1A0X1RrLVZrbFA3NnhlZXgyZHhqRFR0NGh3S1djTG5nLUNJNWU5bWt5ZkFOUExoNGY1Vk9RZ1locGtCZUs1a2RXOHVPVHlVUkpXb0FzSGprVVlET0loQ2hOcjdtNVdjbnZyOXB2cThIM3J2SVRBcDBiV01zc0xXSWNvSnZJdmgxMjRqNlRzMnJzMGNtdV9FNU0welRtZGt4RW9IcFpnYmpvYm51OGtiLWdZc1F5cFZwWXEwNXVoVzIzaEc2eDFxYkJmbkFfanNGNTkyUnE2aTlpMHYtVjB2U1cwWThZMXNfYnRnZzFkVGNKTHpPekp2M2NZdnpYRkRRdjhVM3NmWFZkNF8xYnJITEU2cExxTG9QS1puLTUwVDJaY2xTc24tRHcwekp2ZEUzMWNFa1FYX0Z5U1QtN3VsVUh5V0RLYjVWQW1jaHRjTWZMRFdpWm9NMzJORnBRQUFjSlBUeGlmdUdqV2huVkJOaTZoRXVfNnZKTEY0MkRELU94S1Z1TXItcVJ2dVZIUlBjcm9Kazg0Mkt2MV84eHIyQ3FINUlXV3lGdjM3bk5qV0kwdXNnS3RqelVYTEVCOHg2WndKLWpYdFEwTzA5S2tWMlNVcmhfRkNCams4aW90bUQ5ZGc0T2pHVWQ3b3ZzeExoeFR2XzZEZ3ISFzcxR1paNWZGTzZ1OXB0UVA4c3lqb0E4GiJBQ0RYTDRuNnJGdzM3aEVuX0NRODR3QjRrdnlBbXdFeXFB&fcv=3&vet=12ahUKEwjX-I_Us5mLAxWrnokEHXLmCPQQw40IegQIChAB..i&ei=71GZZ5fFO6u9ptQP8syjoA8&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DWy2xtKXQ06qK_vkPAAAAAA%3D%3D&vssid=jobs-detail-viewer
"A/AI Systems Engineer (on-site, early career)",Lockheed Martin,"Shelton, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZmx2ZVlveFdpT2lVWDlUNG1EcW4tR1A0X1RrLVZrbFA3NnhlZXgyZHhqRFR0NGh3S1djTG5nLUNJNWU5bWt5ZkFOUExoNGY1Vk9RZ1locGtCZUs1a2RXOHVPVHlVUkpXb0FzSGprVVlET0loQ2hOcjdtNVdjbnZyOXB2cThIM3J2SVRBcDBiV01zc0xXSWNvSnZJdmgxMjRqNlRzMnJzMGNtdV9FNU0welRtZGt4RW9IcFpnYmpvYm51OGtiLWdZc1F5cFZwWXEwNXVoVzIzaEc2eDFxYkJmbkFfanNGNTkyUnE2aTlpMHYtVjB2U1cwWThZMXNfYnRnZzFkVGNKTHpPekp2M2NZdnpYRkRRdjhVM3NmWFZkNF8xYnJITEU2cExxTG9QS1puLTUwVDJaY2xTc24tRHcwekp2ZEUzMWNFa1FYX0Z5U1QtN3VsVUh5V0RLYjVWQW1jaHRjTWZMRFdpWm9NMzJORnBRQUFjSlBUeGlmdUdqV2huVkJOaTZoRXVfNnZKTEY0MkRELU94S1Z1TXItcVJ2dVZIUlBjcm9Kazg0Mkt2MV84eHIyQ3FINUlXV3lGdjM3bk5qV0kwdXNnS3RqelVYTEVCOHg2WndKLWpYdFEwTzA5S2tWMlNVcmhfRkNCams4aW90bUQ5ZGc0T2pHVWQ3b3ZzeExoeFR2XzZEZ3ISFzcxR1paNWZGTzZ1OXB0UVA4c3lqb0E4GiJBQ0RYTDRuNnJGdzM3aEVuX0NRODR3QjRrdnlBbXdFeXFB&fcv=3&vet=12ahUKEwjX-I_Us5mLAxWrnokEHXLmCPQQw40IegQIChAB..i&ei=71GZZ5fFO6u9ptQP8syjoA8&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DsC7dt1VyOlUSHQ0MAAAAAA%3D%3D&vssid=jobs-detail-viewer
Electrician A - Maintenance,Lockheed Martin,"Madison, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZmx2ZVlveFdpT2lVWDlUNG1EcW4tR1A0X1RrLVZrbFA3NnhlZXgyZHhqRFR0NGh3S1djTG5nLUNJNWU5bWt5ZkFOUExoNGY1Vk9RZ1locGtCZUs1a2RXOHVPVHlVUkpXb0FzSGprVVlET0loQ2hOcjdtNVdjbnZyOXB2cThIM3J2SVRBcDBiV01zc0xXSWNvSnZJdmgxMjRqNlRzMnJzMGNtdV9FNU0welRtZGt4RW9IcFpnYmpvYm51OGtiLWdZc1F5cFZwWXEwNXVoVzIzaEc2eDFxYkJmbkFfanNGNTkyUnE2aTlpMHYtVjB2U1cwWThZMXNfYnRnZzFkVGNKTHpPekp2M2NZdnpYRkRRdjhVM3NmWFZkNF8xYnJITEU2cExxTG9QS1puLTUwVDJaY2xTc24tRHcwekp2ZEUzMWNFa1FYX0Z5U1QtN3VsVUh5V0RLYjVWQW1jaHRjTWZMRFdpWm9NMzJORnBRQUFjSlBUeGlmdUdqV2huVkJOaTZoRXVfNnZKTEY0MkRELU94S1Z1TXItcVJ2dVZIUlBjcm9Kazg0Mkt2MV84eHIyQ3FINUlXV3lGdjM3bk5qV0kwdXNnS3RqelVYTEVCOHg2WndKLWpYdFEwTzA5S2tWMlNVcmhfRkNCams4aW90bUQ5ZGc0T2pHVWQ3b3ZzeExoeFR2XzZEZ3ISFzcxR1paNWZGTzZ1OXB0UVA4c3lqb0E4GiJBQ0RYTDRuNnJGdzM3aEVuX0NRODR3QjRrdnlBbXdFeXFB&fcv=3&vet=12ahUKEwjX-I_Us5mLAxWrnokEHXLmCPQQw40IegQIChAB..i&ei=71GZZ5fFO6u9ptQP8syjoA8&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3D-d664xqwcTnPW74BAAAAAA%3D%3D&vssid=jobs-detail-viewer
Machine Repair Mechanic B,Lockheed Martin,"Madison, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZmx2ZVlveFdpT2lVWDlUNG1EcW4tR1A0X1RrLVZrbFA3NnhlZXgyZHhqRFR0NGh3S1djTG5nLUNJNWU5bWt5ZkFOUExoNGY1Vk9RZ1locGtCZUs1a2RXOHVPVHlVUkpXb0FzSGprVVlET0loQ2hOcjdtNVdjbnZyOXB2cThIM3J2SVRBcDBiV01zc0xXSWNvSnZJdmgxMjRqNlRzMnJzMGNtdV9FNU0welRtZGt4RW9IcFpnYmpvYm51OGtiLWdZc1F5cFZwWXEwNXVoVzIzaEc2eDFxYkJmbkFfanNGNTkyUnE2aTlpMHYtVjB2U1cwWThZMXNfYnRnZzFkVGNKTHpPekp2M2NZdnpYRkRRdjhVM3NmWFZkNF8xYnJITEU2cExxTG9QS1puLTUwVDJaY2xTc24tRHcwekp2ZEUzMWNFa1FYX0Z5U1QtN3VsVUh5V0RLYjVWQW1jaHRjTWZMRFdpWm9NMzJORnBRQUFjSlBUeGlmdUdqV2huVkJOaTZoRXVfNnZKTEY0MkRELU94S1Z1TXItcVJ2dVZIUlBjcm9Kazg0Mkt2MV84eHIyQ3FINUlXV3lGdjM3bk5qV0kwdXNnS3RqelVYTEVCOHg2WndKLWpYdFEwTzA5S2tWMlNVcmhfRkNCams4aW90bUQ5ZGc0T2pHVWQ3b3ZzeExoeFR2XzZEZ3ISFzcxR1paNWZGTzZ1OXB0UVA4c3lqb0E4GiJBQ0RYTDRuNnJGdzM3aEVuX0NRODR3QjRrdnlBbXdFeXFB&fcv=3&vet=12ahUKEwjX-I_Us5mLAxWrnokEHXLmCPQQw40IegQIChAB..i&ei=71GZZ5fFO6u9ptQP8syjoA8&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3D1HfDqsnFroyLq_lqAAAAAA%3D%3D&vssid=jobs-detail-viewer
Manufacturing Engineer - Intern,Lockheed Martin,"Stratford, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZmx2ZVlveFdpT2lVWDlUNG1EcW4tR1A0X1RrLVZrbFA3NnhlZXgyZHhqRFR0NGh3S1djTG5nLUNJNWU5bWt5ZkFOUExoNGY1Vk9RZ1locGtCZUs1a2RXOHVPVHlVUkpXb0FzSGprVVlET0loQ2hOcjdtNVdjbnZyOXB2cThIM3J2SVRBcDBiV01zc0xXSWNvSnZJdmgxMjRqNlRzMnJzMGNtdV9FNU0welRtZGt4RW9IcFpnYmpvYm51OGtiLWdZc1F5cFZwWXEwNXVoVzIzaEc2eDFxYkJmbkFfanNGNTkyUnE2aTlpMHYtVjB2U1cwWThZMXNfYnRnZzFkVGNKTHpPekp2M2NZdnpYRkRRdjhVM3NmWFZkNF8xYnJITEU2cExxTG9QS1puLTUwVDJaY2xTc24tRHcwekp2ZEUzMWNFa1FYX0Z5U1QtN3VsVUh5V0RLYjVWQW1jaHRjTWZMRFdpWm9NMzJORnBRQUFjSlBUeGlmdUdqV2huVkJOaTZoRXVfNnZKTEY0MkRELU94S1Z1TXItcVJ2dVZIUlBjcm9Kazg0Mkt2MV84eHIyQ3FINUlXV3lGdjM3bk5qV0kwdXNnS3RqelVYTEVCOHg2WndKLWpYdFEwTzA5S2tWMlNVcmhfRkNCams4aW90bUQ5ZGc0T2pHVWQ3b3ZzeExoeFR2XzZEZ3ISFzcxR1paNWZGTzZ1OXB0UVA4c3lqb0E4GiJBQ0RYTDRuNnJGdzM3aEVuX0NRODR3QjRrdnlBbXdFeXFB&fcv=3&vet=12ahUKEwjX-I_Us5mLAxWrnokEHXLmCPQQw40IegQIChAB..i&ei=71GZZ5fFO6u9ptQP8syjoA8&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DcK8OHfwdgBPs3wNkAAAAAA%3D%3D&vssid=jobs-detail-viewer
Inspection Supervisor,Lockheed Martin,"Stratford, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZmx2ZVlveFdpT2lVWDlUNG1EcW4tR1A0X1RrLVZrbFA3NnhlZXgyZHhqRFR0NGh3S1djTG5nLUNJNWU5bWt5ZkFOUExoNGY1Vk9RZ1locGtCZUs1a2RXOHVPVHlVUkpXb0FzSGprVVlET0loQ2hOcjdtNVdjbnZyOXB2cThIM3J2SVRBcDBiV01zc0xXSWNvSnZJdmgxMjRqNlRzMnJzMGNtdV9FNU0welRtZGt4RW9IcFpnYmpvYm51OGtiLWdZc1F5cFZwWXEwNXVoVzIzaEc2eDFxYkJmbkFfanNGNTkyUnE2aTlpMHYtVjB2U1cwWThZMXNfYnRnZzFkVGNKTHpPekp2M2NZdnpYRkRRdjhVM3NmWFZkNF8xYnJITEU2cExxTG9QS1puLTUwVDJaY2xTc24tRHcwekp2ZEUzMWNFa1FYX0Z5U1QtN3VsVUh5V0RLYjVWQW1jaHRjTWZMRFdpWm9NMzJORnBRQUFjSlBUeGlmdUdqV2huVkJOaTZoRXVfNnZKTEY0MkRELU94S1Z1TXItcVJ2dVZIUlBjcm9Kazg0Mkt2MV84eHIyQ3FINUlXV3lGdjM3bk5qV0kwdXNnS3RqelVYTEVCOHg2WndKLWpYdFEwTzA5S2tWMlNVcmhfRkNCams4aW90bUQ5ZGc0T2pHVWQ3b3ZzeExoeFR2XzZEZ3ISFzcxR1paNWZGTzZ1OXB0UVA4c3lqb0E4GiJBQ0RYTDRuNnJGdzM3aEVuX0NRODR3QjRrdnlBbXdFeXFB&fcv=3&vet=12ahUKEwjX-I_Us5mLAxWrnokEHXLmCPQQw40IegQIChAB..i&ei=71GZZ5fFO6u9ptQP8syjoA8&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3Df49SNx89vLCegNM9AAAAAA%3D%3D&vssid=jobs-detail-viewer
Contracts Management Staff (HYBRID TELEWORK),Lockheed Martin,"Stratford, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZmx2ZVlveFdpT2lVWDlUNG1EcW4tR1A0X1RrLVZrbFA3NnhlZXgyZHhqRFR0NGh3S1djTG5nLUNJNWU5bWt5ZkFOUExoNGY1Vk9RZ1locGtCZUs1a2RXOHVPVHlVUkpXb0FzSGprVVlET0loQ2hOcjdtNVdjbnZyOXB2cThIM3J2SVRBcDBiV01zc0xXSWNvSnZJdmgxMjRqNlRzMnJzMGNtdV9FNU0welRtZGt4RW9IcFpnYmpvYm51OGtiLWdZc1F5cFZwWXEwNXVoVzIzaEc2eDFxYkJmbkFfanNGNTkyUnE2aTlpMHYtVjB2U1cwWThZMXNfYnRnZzFkVGNKTHpPekp2M2NZdnpYRkRRdjhVM3NmWFZkNF8xYnJITEU2cExxTG9QS1puLTUwVDJaY2xTc24tRHcwekp2ZEUzMWNFa1FYX0Z5U1QtN3VsVUh5V0RLYjVWQW1jaHRjTWZMRFdpWm9NMzJORnBRQUFjSlBUeGlmdUdqV2huVkJOaTZoRXVfNnZKTEY0MkRELU94S1Z1TXItcVJ2dVZIUlBjcm9Kazg0Mkt2MV84eHIyQ3FINUlXV3lGdjM3bk5qV0kwdXNnS3RqelVYTEVCOHg2WndKLWpYdFEwTzA5S2tWMlNVcmhfRkNCams4aW90bUQ5ZGc0T2pHVWQ3b3ZzeExoeFR2XzZEZ3ISFzcxR1paNWZGTzZ1OXB0UVA4c3lqb0E4GiJBQ0RYTDRuNnJGdzM3aEVuX0NRODR3QjRrdnlBbXdFeXFB&fcv=3&vet=12ahUKEwjX-I_Us5mLAxWrnokEHXLmCPQQw40IegQIChAB..i&ei=71GZZ5fFO6u9ptQP8syjoA8&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DMTJwPa_-b1Xb4JdsAAAAAA%3D%3D&vssid=jobs-detail-viewer
Sustainment Engineer - SEAD (Early Career),Lockheed Martin Corporation,"Trumbull, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZmx2ZVlveFdpT2lVWDlUNG1EcW4tR1A0X1RrLVZrbFA3NnhlZXgyZHhqRFR0NGh3S1djTG5nLUNJNWU5bWt5ZkFOUExoNGY1Vk9RZ1locGtCZUs1a2RXOHVPVHlVUkpXb0FzSGprVVlET0loQ2hOcjdtNVdjbnZyOXB2cThIM3J2SVRBcDBiV01zc0xXSWNvSnZJdmgxMjRqNlRzMnJzMGNtdV9FNU0welRtZGt4RW9IcFpnYmpvYm51OGtiLWdZc1F5cFZwWXEwNXVoVzIzaEc2eDFxYkJmbkFfanNGNTkyUnE2aTlpMHYtVjB2U1cwWThZMXNfYnRnZzFkVGNKTHpPekp2M2NZdnpYRkRRdjhVM3NmWFZkNF8xYnJITEU2cExxTG9QS1puLTUwVDJaY2xTc24tRHcwekp2ZEUzMWNFa1FYX0Z5U1QtN3VsVUh5V0RLYjVWQW1jaHRjTWZMRFdpWm9NMzJORnBRQUFjSlBUeGlmdUdqV2huVkJOaTZoRXVfNnZKTEY0MkRELU94S1Z1TXItcVJ2dVZIUlBjcm9Kazg0Mkt2MV84eHIyQ3FINUlXV3lGdjM3bk5qV0kwdXNnS3RqelVYTEVCOHg2WndKLWpYdFEwTzA5S2tWMlNVcmhfRkNCams4aW90bUQ5ZGc0T2pHVWQ3b3ZzeExoeFR2XzZEZ3ISFzcxR1paNWZGTzZ1OXB0UVA4c3lqb0E4GiJBQ0RYTDRuNnJGdzM3aEVuX0NRODR3QjRrdnlBbXdFeXFB&fcv=3&vet=12ahUKEwjX-I_Us5mLAxWrnokEHXLmCPQQw40IegQIChAB..i&ei=71GZZ5fFO6u9ptQP8syjoA8&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3Dn8JYdOcOiVDHzFpgAAAAAA%3D%3D&vssid=jobs-detail-viewer
Project Coordinator Lead,Lockheed Martin,"Bridgeport, CT",https://www.google.com/search?fc=EswECowEQUEtS1RoZVAtTWFON1dGeTNWLWJDUzc5VTZwdmFYNktGOFdqZ2NwOFpjdHRGNTRscFhVT25JRTRINURCRmpJbVEyQkFEQjBDWTNoRVMtQ19NNzBxcWItcVVYekJQVHVpdEpwUzhRS0JOWmp1OF82OFhvZ29KejRyeTRTcEloX1k1cG1vVHBfeDhCcVJKWXVnamI0YUdrUWx6Z0NBV3FoQWFycjQxenNvOWk0RmRmSzFxQnNoQ2IwM0lIWFBVWjRXclBqbFNqZERCbGpaRXVjYnI3X1l6b2hxVWQ4Y3VDUHA2MHBvVjZBc0QyMVI2ZmxxYVpma205WkliaS1tc21BVzByRlhibUtCVDBsbDJwSGwtWFYxS2FpTmdHU1hiVEtLNzk1NW5Sd092TjlybGxKa3lNT0RJWUk3Q0FDM2o1R2Q0SVl3Y3FabE1yNjcwT3RUUFhjRmF4eGd4R1RUTTZDMDB2dUhaRWZENXJTUmhYX0F5OFAyS2k5aEJxMHgzYmhKSF9lQldBWUZjWjFZM3pYS00xUURaenFpeG8wcEhmNFNTWDk2bjltd0p4ZHFjcFVtc1N4UV9Ba1lrckNPUmphT1Y3dGpTelBpVWtvcFJsc25NcXQyVkgyc1FVRTFwR3haTWluNVBQMUtYTzN4NHNxazlTel9sSjNYeHRuOWxpVWE0LTJIcU8wejE3V1QSFzlWR1paNmVMRkpPa3B0UVB6SXFQa0F3GiJBQ0RYTDRtTXVhejI0akVZRUFUZDZmV1d0NDVYXzZ0Mi1R&fcv=3&vet=12ahUKEwjn2dbWs5mLAxUTkokEHUzFA8IQw40IegQIChAB..i&ei=9VGZZ6eLFJOkptQPzIqPkAw&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DeVOE98BtUg8K_Xj5AAAAAA%3D%3D&vssid=jobs-detail-viewer
